res_id,du_id
364992814,337126600
364992814,337126602
364992814,337126622
364992814,337126637
364992814,337126649
364992814,337126662
364992814,337126674
364992814,337126689
364992814,337126704
364992814,337126729
364992814,337126738
364992814,337126740
364992814,337126744
364992814,337126747
364992814,337126750
364992814,337126757
364992814,337126758
364992814,337126761
364992814,337126763
364992814,337126764
364992814,337126768
364992814,337126771
364992814,337126772
364992814,337126775
364992814,337126778
364992814,337126780
364992814,337126783
364992814,337126785
364992814,337126786
364992814,337126790
364992814,337126793
364992814,337126794
364992814,337126796
364992814,337126802
364992814,337126803
364992814,337126805
364992814,337126812
364992814,337126818
364992814,337126819
364992814,337126820
364992814,337126821
364992814,337126832
364992814,337126833
364992814,337126834
364992814,337126835
364992814,337126836
364992814,337126837
364992814,337126838
364992814,337126842
364992814,337126843
364992814,337126844
364992814,337126845
364992814,337126846
364992814,337126847
364992814,337126848
364992814,337126850
364992814,337126853
364992814,337126854
364992814,337126856
364992814,337126857
364992814,337126858
364992814,337126859
364992814,337126860
364992814,337126862
364992814,337126863
364992814,337126864
364992814,337126865
364992814,337126866
364992814,337126867
364992814,337126868
364992814,337126869
364992814,337126871
364992814,337126872
364992814,337126873
364992814,337126874
364992814,337126875
364992814,337126876
364992814,337126877
364992814,337126878
364992814,337126879
364992814,337126881
364992814,337126882
364992814,337126884
364992814,337126887
364992814,337126888
364992814,337126889
364992814,337126890
364992814,337126901
364992814,337126911
364992814,337126932
364992814,337126943
364992814,337126955
364992814,337126968
364992814,337126980
364992814,337127015
364992814,337127026
364992814,337127036
364992814,337127043
364992814,337127045
364992814,337127046
364992814,337127048
364992814,337127050
364992814,337127051
364992814,337127052
364992814,337127053
364992814,337127054
364992814,337127056
364992814,337127057
364992814,337127058
364992814,337127060
364992814,337127061
364992814,337127068
364992814,337127069
364992814,337127070
364992814,337127072
364992814,337127073
364992814,337127074
364992814,337127077
364992814,337127078
364992814,337127079
364992814,337127081
364992814,337127092
364992814,337127096
364992814,337127099
364992814,337127100
364992814,337127101
364992814,337127102
364992814,337127104
364992814,337127105
364992814,337127108
364992814,337127111
364992814,337127122
364992814,337127123
364992814,337127129
364992814,337127137
364992814,337127139
364992814,337127140
364992814,337127239
364992814,337127334
364992814,337127346
364992814,337127382
364992814,337127402
364992814,337127403
364992814,337127406
364992814,337127408
364992814,337127410
364992814,337127411
364992814,337127412
364992814,337127415
364992814,337127416
364992814,337127417
364992814,337127418
364992814,337127419
364992814,337127420
364992814,337127421
364992814,337127422
364992814,337127423
364992814,337127424
364992814,337127425
364992814,337127426
364992814,337127428
364992814,337127432
364992814,337127433
364992814,337127444
364992814,337127458
364992814,337127471
364992814,337127472
364992814,337127473
364992814,337127474
364992814,337127480
364992814,337127487
364992814,337127488
364992814,337127507
364992814,337127508
364992814,337127509
364992814,337127510
364992814,337127511
364992814,337127512
364992814,337127515
364992814,337127517
364992814,337127518
364992814,337127519
364992814,337127520
364992814,337127522
364992814,337127529
364992814,337127531
364992814,337127539
364992814,337127541
364992814,337127555
364992814,337127557
364992814,337127558
364992814,337127560
364992814,337127561
364992814,337127566
364992814,337127587
364992814,337127629
364992814,337127640
364992814,337127650
364992814,337127661
364992814,337127672
364992814,337127703
364992814,337127706
364992814,337127707
364992814,337127709
364992814,337127710
364992814,337127711
364992814,337127719
364992814,337127722
364992814,337127725
364992814,337127727
364992814,337127729
364992814,337127730
364992814,337127731
364992814,337127734
364992814,337127745
364992814,337127746
364992814,337127750
364992814,337127751
364992814,337127753
364992814,337127755
364992814,337127756
364992814,337127760
364992814,337127761
364992814,337127763
364992814,337127764
364992814,337127765
364992814,337127767
364992814,337127770
364992814,337127771
364992814,337127772
364992814,337127773
364992814,337127778
364992814,337127780
364992814,337127781
364992814,337127783
364992814,337127785
364992814,337127788
364992814,337127795
364992814,337127801
364992814,337127802
364992814,337127808
364992814,337127814
364992814,337127818
364992814,337127820
364992814,337127821
364992814,337127825
364992814,337127829
364992814,337127831
364992814,337127832
364992814,337127833
364992814,337127835
364992814,337127837
364992814,337127839
364992814,337127841
364992814,337127842
364992814,337127845
364992814,337127847
364992814,337127849
364992814,337127863
364992814,337127871
364992814,337127892
364992814,337127902
364992814,337127913
364992814,337127930
364992814,337127942
364992814,337127954
364992814,337127974
364992814,337127983
364992814,337127992
364992814,337127993
364992814,337127994
364992814,337127995
364992814,337127998
364992814,337127999
364992814,337128000
364992814,337128002
364992814,337128290
364992814,337128292
364992814,337128293
364992814,337128297
364992814,337128300
364992814,337128314
364992814,337128315
364992814,337128316
364992814,337128317
364992814,337128319
364992814,337128321
364992814,337128323
364992814,337128326
364992814,337128327
364992814,337128328
364992814,337128329
364992814,337128334
364992814,337128335
364992814,337128339
364992814,337128340
364992814,337128341
364992814,337128342
364992814,337128343
364992814,337128346
364992814,337128349
364992814,337128350
364992814,337128351
364992814,337128352
364992814,337128353
364992814,337128355
364992814,337128360
364992814,337128361
364992814,337128365
364992814,337128370
364992814,337128373
364992814,337128374
364992814,337128375
364992814,337128379
364992814,337128380
364992814,337128386
364992814,337128387
364992814,337128389
364992814,337128390
364992814,337128393
364992814,337128395
364992814,337128398
364992814,337128413
364992814,337128419
364992814,337128420
364992814,337128421
364992814,337128422
364992814,337128423
364992814,337128426
364992814,337128429
364992814,337128430
364992814,337128431
364992814,337128433
364992814,337128436
364992814,337128444
364992814,337128454
364992814,337128456
364992814,337128457
364992814,337128464
364992814,337128465
364992814,337128467
364992814,337128468
364992814,337128469
364992814,337128477
364992814,337128480
364992814,337128483
364992814,337128486
364992814,337128487
364992814,337128488
364992814,337128495
364992814,337128501
364992814,337128504
364992814,337128508
364992814,337128509
364992814,337128524
364992814,337128528
364992814,337128529
364992814,337128530
364992814,337128531
364992814,337128532
364992814,337128535
364992814,337128541
364992814,337128543
364992814,337128544
364992814,337128549
364992814,337128551
364992814,337128554
364992814,337128557
364992814,337128558
364992814,337128561
364992814,337128563
364992814,337128582
364992814,337128583
364992814,337128585
364992814,337128586
364992814,337128606
364992814,337128616
364992814,337128636
364992814,337128649
364992814,337128660
364992814,337128674
364992814,337128691
364992814,337128703
364992814,337128715
364992814,337128719
364992814,337128722
364992814,337128727
364992814,337128731
364992814,337128734
364992814,337128735
364992814,337128736
364992814,337128738
364992814,337128739
364992814,337128740
364992814,337128748
364992814,337128749
364992814,337128750
364992814,337128751
364992814,337128752
364992814,337128753
364992814,337128754
364992814,337128755
364992814,337128761
364992814,337128766
364992814,337128769
364992814,337128770
364992814,337128771
364992814,337128772
364992814,337128774
364992814,337128775
364992814,337128776
364992814,337128777
364992814,337128778
364992814,337128779
364992814,337128780
364992814,337128781
364992814,337128783
364992814,337128785
364992814,337128793
364992814,337128794
364992814,337128797
364992814,337128801
364992814,337128803
364992814,337128804
364992814,337128805
364992814,337128806
364992814,337128809
364992814,337128810
364992814,337128814
364992814,337128815
364992814,337128816
364992814,337128818
364992814,337128820
364992814,337128821
364992814,337128826
364992814,337128831
364992814,337128875
364992814,337128877
364992814,337128878
364992814,337128880
364992814,337128881
364992814,337128883
364992814,337128886
364992814,337128890
364992814,337128891
364992814,337128892
364992814,337128894
364992814,337128895
364992814,337128896
364992814,337128897
364992814,337128898
364992814,337128907
364992814,337128908
364992814,337128911
364992814,337128913
364992814,337128914
364992814,337128920
364992814,337128922
364992814,337128923
364992814,337128924
364992814,337128926
364992814,337128927
364992814,337128928
364992814,337128929
364992814,337128930
364992814,337128931
364992814,337128933
364992814,337128936
364992814,337128948
364992814,337128957
364992814,337128960
364992814,337128962
364992814,337128963
364992814,337128964
364992814,337128965
364992814,337128966
364992814,337128967
364992814,337128975
364992814,337128986
364992814,337128996
364992814,337129007
364992814,337129018
364992814,337129030
364992814,337129047
364992814,337129052
364992814,337129053
364992814,337129055
364992814,337129056
364992814,337129057
364992814,337129058
364992814,337129059
364992814,337129060
364992814,337129063
364992814,337129064
364992814,337129065
364992814,337129067
364992814,337129068
364992814,337129071
364992814,337129073
364992814,337129076
364992814,337129078
364992814,337129080
364992814,337129081
364992814,337129084
364992814,337129085
364992814,337129086
364992814,337129088
364992814,337129089
364992814,337129090
364992814,337129098
364992814,337129100
364992814,337129101
364992814,337129103
364992814,337129104
364992814,337129106
364992814,337129107
364992814,337129108
364992814,337129117
364992814,337129118
364992814,337129119
364992814,337129120
364992814,337129121
364992814,337129125
364992814,337129126
364992814,337129129
364992814,337129130
364992814,337129131
364992814,337129132
364992814,337129138
364992814,337129139
364992814,337129140
364992814,337129141
364992814,337129142
364992814,337129143
364992814,337129144
364992814,337129145
364992814,337129146
364992814,337129147
364992814,337129151
364992814,337129153
364992814,337129160
364992814,337129162
364992814,337129166
364992814,337129167
364992814,337129169
364992814,337129170
364992814,337129172
364992814,337129173
364992814,337129175
364992814,337129177
364992814,337129178
364992814,337129180
364992814,337129181
364992814,337129182
364992814,337129184
364992814,337129185
364992814,337129187
364992814,337129188
364992814,337129189
364992814,337129191
364992814,337129192
364992814,337129193
364992814,337129194
364992814,337129216
364992814,337129238
364992814,337129248
364992814,337129249
364992814,337129254
364992814,337129256
364992814,337129259
364992814,337129261
364992814,337129266
364992814,337129267
364992814,337129269
364992814,337129274
364992814,337129276
364992814,337129278
364992814,337129281
364992814,337129282
364992814,337129283
364992814,337129285
364992814,337129286
364992814,337129288
364992814,337129289
364992814,337129290
364992814,337129293
364992814,337129294
364992814,337129297
364992814,337129299
364992814,337129301
364992814,337129303
364992814,337129304
364992814,337129305
364992814,337129307
364992814,337129308
364992814,337129310
364992814,337129311
364992814,337129312
364992814,337129315
364992814,337129317
364992814,337129318
364992814,337129319
364992814,337129320
364992814,337129323
364992814,337129326
364992814,337129327
364992814,337129328
364992814,337129331
364992814,337129332
364992814,337129333
364992814,337129337
364992814,337129340
364992814,337129342
364992814,337129350
364992814,337129351
364992814,337129355
364992814,337129356
364992814,337129358
364992814,337129359
364992814,337129363
364992814,337129366
364992814,337129370
364992814,337129372
364992814,337129374
364992814,337129377
364992814,337129378
364992814,337129379
364992814,337129381
364992814,337129382
364992814,337129383
364992814,337129384
364992814,337129385
364992814,337129387
364992814,337129389
364992814,337129390
364992814,337129391
364992814,337129393
364992814,337129397
364992814,337129398
364992814,337129399
364992814,337129404
364992814,337129414
364992814,337129424
364992814,337129434
364992814,337129440
364992814,337129441
364992814,337129442
364992814,337129443
364992814,337129444
364992814,337129447
364992814,337129448
364992814,337129449
364992814,337129450
364992814,337129451
364992814,337129452
364992814,337129453
364992814,337129458
364992814,337129462
364992814,337129463
364992814,337129466
364992814,337129467
364992814,337129468
364992814,337129469
364992814,337129472
364992814,337129474
364992814,337129475
364992814,337129477
364992814,337129483
364992814,337129485
364992814,337129486
364992814,337129487
364992814,337129488
364992814,337129489
364992814,337129491
364992814,337129495
364992814,337129496
364992814,337129497
364992814,337129498
364992814,337129499
364992814,337129501
364992814,337129503
364992814,337129505
364992814,337129506
364992814,337129508
364992814,337129511
364992814,337129512
364992814,337129514
364992814,337129515
364992814,337129517
364992814,337129148
364994039,337126481
364994039,337126483
364994039,337126484
364994039,337126493
364994039,337126498
364994039,337126499
364994039,337126501
364994039,337126503
364994039,337126504
364994039,337126511
364994039,337126518
364994039,337126521
364994039,337126522
364994039,337126523
364994039,337126525
364994039,337126527
364994039,337126528
364994039,337126533
364994039,337126537
364994039,337126540
364994039,337126541
364994039,337126543
364994039,337126544
364994039,337126550
364994039,337126551
364994039,337126555
364994039,337126557
364994039,337126559
364994039,337126560
364994039,337126565
364994039,337126566
364994039,337126568
364994039,337126569
364994039,337126572
364994039,337126593
364994039,337126595
364994039,337126596
364994039,337126600
364994039,337126602
364994039,337126622
364994039,337126637
364994039,337126649
364994039,337126662
364994039,337126674
364994039,337126689
364994039,337126704
364994039,337126729
364994039,337126738
364994039,337126740
364994039,337126744
364994039,337126747
364994039,337126750
364994039,337126757
364994039,337126758
364994039,337126761
364994039,337126763
364994039,337126764
364994039,337126768
364994039,337126771
364994039,337126772
364994039,337126775
364994039,337126778
364994039,337126780
364994039,337126783
364994039,337126785
364994039,337126786
364994039,337126790
364994039,337126793
364994039,337126794
364994039,337126796
364994039,337126802
364994039,337126803
364994039,337126805
364994039,337126812
364994039,337126818
364994039,337126819
364994039,337126820
364994039,337126821
364994039,337126832
364994039,337126833
364994039,337126834
364994039,337126835
364994039,337126836
364994039,337126837
364994039,337126838
364994039,337126842
364994039,337126843
364994039,337126844
364994039,337126845
364994039,337126846
364994039,337126847
364994039,337126848
364994039,337126850
364994039,337126853
364994039,337126854
364994039,337126856
364994039,337126857
364994039,337126858
364994039,337126859
364994039,337126860
364994039,337126862
364994039,337126863
364994039,337126864
364994039,337126865
364994039,337126866
364994039,337126867
364994039,337126868
364994039,337126869
364994039,337126871
364994039,337126872
364994039,337126873
364994039,337126874
364994039,337126875
364994039,337126876
364994039,337126877
364994039,337126878
364994039,337126879
364994039,337126881
364994039,337126882
364994039,337126884
364994039,337126887
364994039,337126888
364994039,337126889
364994039,337126890
364994039,337126901
364994039,337126911
364994039,337126932
364994039,337126943
364994039,337126955
364994039,337126968
364994039,337126980
364994039,337127015
364994039,337127026
364994039,337127036
364994039,337127043
364994039,337127045
364994039,337127046
364994039,337127048
364994039,337127050
364994039,337127051
364994039,337127052
364994039,337127053
364994039,337127054
364994039,337127056
364994039,337127057
364994039,337127058
364994039,337127060
364994039,337127061
364994039,337127068
364994039,337127069
364994039,337127070
364994039,337127072
364994039,337127073
364994039,337127074
364994039,337127077
364994039,337127078
364994039,337127079
364994039,337127081
364994039,337127092
364994039,337127096
364994039,337127099
364994039,337127100
364994039,337127101
364994039,337127102
364994039,337127104
364994039,337127105
364994039,337127108
364994039,337127111
364994039,337127122
364994039,337127123
364994039,337127129
364994039,337127137
364994039,337127139
364994039,337127140
364994039,337127239
364994039,337127334
364994039,337127346
364994039,337127382
364994039,337127402
364994039,337127403
364994039,337127406
364994039,337127408
364994039,337127410
364994039,337127411
364994039,337127412
364994039,337127415
364994039,337127416
364994039,337127417
364994039,337127418
364994039,337127419
364994039,337127420
364994039,337127421
364994039,337127422
364994039,337127423
364994039,337127424
364994039,337127425
364994039,337127426
364994039,337127428
364994039,337127432
364994039,337127433
364994039,337127444
364994039,337127458
364994039,337127471
364994039,337127472
364994039,337127473
364994039,337127474
364994039,337127480
364994039,337127487
364994039,337127488
364994039,337127507
364994039,337127508
364994039,337127509
364994039,337127510
364994039,337127511
364994039,337127512
364994039,337127515
364994039,337127517
364994039,337127518
364994039,337127519
364994039,337127520
364994039,337127522
364994039,337127529
364994039,337127531
364994039,337127539
364994039,337127541
364994039,337127555
364994039,337127557
364994039,337127558
364994039,337127560
364994039,337127561
364994039,337127566
364994039,337127587
364994039,337127629
364994039,337127640
364994039,337127650
364994039,337127661
364994039,337127672
364994039,337127703
364994039,337127706
364994039,337127707
364994039,337127709
364994039,337127710
364994039,337127711
364994039,337127719
364994039,337127722
364994039,337127725
364994039,337127727
364994039,337127729
364994039,337127730
364994039,337127731
364994039,337127734
364994039,337127745
364994039,337127746
364994039,337127750
364994039,337127751
364994039,337127753
364994039,337127755
364994039,337127756
364994039,337127760
364994039,337127761
364994039,337127763
364994039,337127764
364994039,337127765
364994039,337127767
364994039,337127770
364994039,337127771
364994039,337127772
364994039,337127773
364994039,337127778
364994039,337127780
364994039,337127781
364994039,337127783
364994039,337127785
364994039,337127788
364994039,337127795
364994039,337127801
364994039,337127802
364994039,337127808
364994039,337127814
364994039,337127818
364994039,337127820
364994039,337127821
364994039,337127825
364994039,337127829
364994039,337127831
364994039,337127832
364994039,337127833
364994039,337127835
364994039,337127837
364994039,337127839
364994039,337127841
364994039,337127842
364994039,337127845
364994039,337127847
364994039,337127849
364994039,337127863
364994039,337127871
364994039,337127892
364994039,337127902
364994039,337127913
364994039,337127930
364994039,337127942
364994039,337127954
364994039,337127974
364994039,337127983
364994039,337127992
364994039,337127993
364994039,337127994
364994039,337127995
364994039,337127998
364994039,337127999
364994039,337128000
364994039,337128002
364994039,337128290
364994039,337128292
364994039,337128293
364994039,337128297
364994039,337128300
364994039,337128314
364994039,337128315
364994039,337128316
364994039,337128317
364994039,337128319
364994039,337128321
364994039,337128323
364994039,337128326
364994039,337128327
364994039,337128328
364994039,337128329
364994039,337128334
364994039,337128335
364994039,337128339
364994039,337128340
364994039,337128341
364994039,337128342
364994039,337128343
364994039,337128346
364994039,337128349
364994039,337128350
364994039,337128351
364994039,337128352
364994039,337128353
364994039,337128355
364994039,337128360
364994039,337128361
364994039,337128365
364994039,337128370
364994039,337128373
364994039,337128374
364994039,337128375
364994039,337128379
364994039,337128380
364994039,337128386
364994039,337128387
364994039,337128389
364994039,337128390
364994039,337128393
364994039,337128395
364994039,337128398
364994039,337128413
364994039,337128419
364994039,337128420
364994039,337128421
364994039,337128422
364994039,337128423
364994039,337128426
364994039,337128429
364994039,337128430
364994039,337128431
364994039,337128433
364994039,337128436
364994039,337128444
364994039,337128454
364994039,337128456
364994039,337128457
364994039,337128464
364994039,337128465
364994039,337128467
364994039,337128468
364994039,337128469
364994039,337128477
364994039,337128480
364994039,337128483
364994039,337128486
364994039,337128487
364994039,337128488
364994039,337128495
364994039,337128501
364994039,337128504
364994039,337128508
364994039,337128509
364994039,337128524
364994039,337128528
364994039,337128529
364994039,337128530
364994039,337128531
364994039,337128532
364994039,337128535
364994039,337128541
364994039,337128543
364994039,337128544
364994039,337128549
364994039,337128551
364994039,337128554
364994039,337128557
364994039,337128558
364994039,337128561
364994039,337128563
364994039,337128582
364994039,337128583
364994039,337128585
364994039,337128586
364994039,337128606
364994039,337128616
364994039,337128636
364994039,337128649
364994039,337128660
364994039,337128674
364994039,337128691
364994039,337128703
364994039,337128715
364994039,337128719
364994039,337128722
364994039,337128727
364994039,337128731
364994039,337128734
364994039,337128735
364994039,337128736
364994039,337128738
364994039,337128739
364994039,337128740
364994039,337128748
364994039,337128749
364994039,337128750
364994039,337128751
364994039,337128752
364994039,337128753
364994039,337128754
364994039,337128755
364994039,337128761
364994039,337128766
364994039,337128769
364994039,337128770
364994039,337128771
364994039,337128772
364994039,337128774
364994039,337128775
364994039,337128776
364994039,337128777
364994039,337128778
364994039,337128779
364994039,337128780
364994039,337128781
364994039,337128783
364994039,337128785
364994039,337128793
364994039,337128794
364994039,337128797
364994039,337128801
364994039,337128803
364994039,337128804
364994039,337128805
364994039,337128806
364994039,337128809
364994039,337128810
364994039,337128814
364994039,337128815
364994039,337128816
364994039,337128818
364994039,337128820
364994039,337128821
364994039,337128826
364994039,337128831
364994039,337128875
364994039,337128877
364994039,337128878
364994039,337128880
364994039,337128881
364994039,337128883
364994039,337128886
364994039,337128890
364994039,337128891
364994039,337128892
364994039,337128894
364994039,337128895
364994039,337128896
364994039,337128897
364994039,337128898
364994039,337128907
364994039,337128908
364994039,337128911
364994039,337128913
364994039,337128914
364994039,337128920
364994039,337128922
364994039,337128923
364994039,337128924
364994039,337128926
364994039,337128927
364994039,337128928
364994039,337128929
364994039,337128930
364994039,337128931
364994039,337128933
364994039,337128936
364994039,337128948
364994039,337128957
364994039,337128960
364994039,337128962
364994039,337128963
364994039,337128964
364994039,337128965
364994039,337128966
364994039,337128967
364994039,337128975
364994039,337128986
364994039,337128996
364994039,337129007
364994039,337129018
364994039,337129030
364994039,337129047
364994039,337129052
364994039,337129053
364994039,337129055
364994039,337129056
364994039,337129057
364994039,337129058
364994039,337129059
364994039,337129060
364994039,337129063
364994039,337129064
364994039,337129065
364994039,337129067
364994039,337129068
364994039,337129071
364994039,337129073
364994039,337129076
364994039,337129078
364994039,337129080
364994039,337129081
364994039,337129084
364994039,337129085
364994039,337129086
364994039,337129088
364994039,337129089
364994039,337129090
364994039,337129098
364994039,337129100
364994039,337129101
364994039,337129103
364994039,337129104
364994039,337129106
364994039,337129107
364994039,337129108
364994039,337129117
364994039,337129118
364994039,337129119
364994039,337129120
364994039,337129121
364994039,337129125
364994039,337129126
364994039,337129129
364994039,337129130
364994039,337129131
364994039,337129132
364994039,337129138
364994039,337129139
364994039,337129140
364994039,337129141
364994039,337129142
364994039,337129143
364994039,337129144
364994039,337129145
364994039,337129146
364994039,337129147
364994039,337129151
364994039,337129153
364994039,337129160
364994039,337129162
364994039,337129166
364994039,337129167
364994039,337129169
364994039,337129170
364994039,337129172
364994039,337129173
364994039,337129175
364994039,337129177
364994039,337129178
364994039,337129180
364994039,337129181
364994039,337129182
364994039,337129184
364994039,337129185
364994039,337129187
364994039,337129188
364994039,337129189
364994039,337129191
364994039,337129192
364994039,337129193
364994039,337129194
364994039,337129216
364994039,337129238
364994039,337129248
364994039,337129249
364994039,337129254
364994039,337129256
364994039,337129259
364994039,337129261
364994039,337129266
364994039,337129267
364994039,337129269
364994039,337129274
364994039,337129276
364994039,337129278
364994039,337129281
364994039,337129282
364994039,337129283
364994039,337129285
364994039,337129286
364994039,337129288
364994039,337129289
364994039,337129290
364994039,337129293
364994039,337129294
364994039,337129297
364994039,337129299
364994039,337129301
364994039,337129303
364994039,337129304
364994039,337129305
364994039,337129307
364994039,337129308
364994039,337129310
364994039,337129311
364994039,337129312
364994039,337129315
364994039,337129317
364994039,337129318
364994039,337129319
364994039,337129320
364994039,337129323
364994039,337129326
364994039,337129327
364994039,337129328
364994039,337129331
364994039,337129332
364994039,337129333
364994039,337129337
364994039,337129340
364994039,337129342
364994039,337129350
364994039,337129351
364994039,337129355
364994039,337129356
364994039,337129358
364994039,337129359
364994039,337129363
364994039,337129366
364994039,337129370
364994039,337129372
364994039,337129374
364994039,337129377
364994039,337129378
364994039,337129379
364994039,337129381
364994039,337129382
364994039,337129383
364994039,337129384
364994039,337129385
364994039,337129387
364994039,337129389
364994039,337129390
364994039,337129391
364994039,337129393
364994039,337129397
364994039,337129398
364994039,337129399
364994039,337129404
364994039,337129414
364994039,337129424
364994039,337129434
364994039,337129440
364994039,337129441
364994039,337129442
364994039,337129443
364994039,337129444
364994039,337129447
364994039,337129448
364994039,337129449
364994039,337129450
364994039,337129451
364994039,337129452
364994039,337129453
364994039,337129458
364994039,337129462
364994039,337129463
364994039,337129466
364994039,337129467
364994039,337129468
364994039,337129469
364994039,337129472
364994039,337129474
364994039,337129475
364994039,337129477
364994039,337129483
364994039,337129485
364994039,337129486
364994039,337129487
364994039,337129488
364994039,337129489
364994039,337129491
364994039,337129495
364994039,337129496
364994039,337129497
364994039,337129498
364994039,337129499
364994039,337129501
364994039,337129503
364994039,337129505
364994039,337129506
364994039,337129508
364994039,337129511
364994039,337129512
364994039,337129514
364994039,337129515
364994039,337129517
364994039,337129148
364996476,353451690
365674538,337127771
365674538,337129511
368034142,353451676
372148255,337126481
372148255,337126482
372148255,337126483
372148255,337126484
372148255,337126493
372148255,337126494
372148255,337126497
372148255,337126498
372148255,337126501
372148255,337126502
372148255,337126506
372148255,337126511
372148255,337126512
372148255,337126514
372148255,337126518
372148255,337126524
372148255,337126525
372148255,337126531
372148255,337126532
372148255,337126533
372148255,337126534
372148255,337126535
372148255,337126537
372148255,337126538
372148255,337126539
372148255,337126541
372148255,337126543
372148255,337126545
372148255,337126546
372148255,337126547
372148255,337126548
372148255,337126549
372148255,337126555
372148255,337126557
372148255,337126559
372148255,337126560
372148255,337126562
372148255,337126565
372148255,337126566
372148255,337126568
372148255,337126569
372148255,337126573
372148255,337126576
372148255,337126580
372148255,337126581
372148255,337126583
372148255,337126584
372148255,337126586
372148255,337126587
372148255,337126588
372148255,337126592
372148255,337126593
372148255,337126595
372148255,337126819
372148255,337127062
372148255,337127125
372148255,337127127
372148255,337127129
372148255,337127130
372148255,337127137
372148255,337127138
372148255,337127139
372148255,337127140
372148255,337127239
372148255,337127246
372148255,337127256
372148255,337127267
372148255,337127279
372148255,337127291
372148255,337127304
372148255,337127318
372148255,337127334
372148255,337127346
372148255,337127361
372148255,337127371
372148255,337127382
372148255,337127394
372148255,337127396
372148255,337127397
372148255,337127400
372148255,337127402
372148255,337127403
372148255,337127404
372148255,337127405
372148255,337127406
372148255,337127407
372148255,337127408
372148255,337127409
372148255,337127410
372148255,337127411
372148255,337127412
372148255,337127413
372148255,337127414
372148255,337127415
372148255,337127416
372148255,337127417
372148255,337127418
372148255,337127419
372148255,337127420
372148255,337127421
372148255,337127422
372148255,337127423
372148255,337127424
372148255,337127425
372148255,337127426
372148255,337127428
372148255,337127431
372148255,337127432
372148255,337127433
372148255,337127434
372148255,337127436
372148255,337127442
372148255,337127444
372148255,337127453
372148255,337127454
372148255,337127455
372148255,337127456
372148255,337127457
372148255,337127458
372148255,337127459
372148255,337127460
372148255,337127461
372148255,337127462
372148255,337127463
372148255,337127464
372148255,337127467
372148255,337127469
372148255,337127470
372148255,337127471
372148255,337127472
372148255,337127473
372148255,337127474
372148255,337127475
372148255,337127476
372148255,337127477
372148255,337127480
372148255,337127487
372148255,337127488
372148255,337127499
372148255,337127501
372148255,337127504
372148255,337127505
372148255,337127506
372148255,337127507
372148255,337127508
372148255,337127509
372148255,337127510
372148255,337127511
372148255,337127512
372148255,337127513
372148255,337127514
372148255,337127515
372148255,337127516
372148255,337127517
372148255,337127518
372148255,337127519
372148255,337127520
372148255,337127522
372148255,337127529
372148255,337127531
372148255,337127532
372148255,337127533
372148255,337127535
372148255,337127536
372148255,337127537
372148255,337127538
372148255,337127539
372148255,337127541
372148255,337127555
372148255,337127557
372148255,337127558
372148255,337127559
372148255,337127560
372148255,337127561
372148255,337127566
372148255,337127577
372148255,337127587
372148255,337127597
372148255,337127608
372148255,337127618
372148255,337127629
372148255,337127640
372148255,337127650
372148255,337127661
372148255,337127672
372148255,337127683
372148255,337127694
372148255,337127703
372148255,337127704
372148255,337127705
372148255,337127706
372148255,337127707
372148255,337127709
372148255,337127710
372148255,337127711
372148255,337127712
372148255,337127713
372148255,337127714
372148255,337127715
372148255,337127716
372148255,337127718
372148255,337127719
372148255,337127720
372148255,337127721
372148255,337127722
372148255,337127723
372148255,337127724
372148255,337127726
372148255,337127727
372148255,337127729
372148255,337127730
372148255,337127731
372148255,337127732
372148255,337127733
372148255,337127734
372148255,337127735
372148255,337127742
372148255,337127743
372148255,337127745
372148255,337127746
372148255,337127747
372148255,337127748
372148255,337127749
372148255,337127750
372148255,337127751
372148255,337127753
372148255,337127755
372148255,337127756
372148255,337127758
372148255,337127759
372148255,337127760
372148255,337127761
372148255,337127762
372148255,337127763
372148255,337127764
372148255,337127765
372148255,337127766
372148255,337127767
372148255,337127768
372148255,337127770
372148255,337127771
372148255,337127772
372148255,337127773
372148255,337127775
372148255,337127777
372148255,337127778
372148255,337127779
372148255,337127780
372148255,337127781
372148255,337127782
372148255,337127783
372148255,337127784
372148255,337127785
372148255,337127786
372148255,337127788
372148255,337127790
372148255,337127792
372148255,337127793
372148255,337127795
372148255,337127796
372148255,337127798
372148255,337127801
372148255,337127802
372148255,337127803
372148255,337127804
372148255,337127805
372148255,337127807
372148255,337127808
372148255,337127811
372148255,337127812
372148255,337127814
372148255,337127818
372148255,337127819
372148255,337127820
372148255,337127821
372148255,337127822
372148255,337127823
372148255,337127824
372148255,337127825
372148255,337127826
372148255,337127827
372148255,337127828
372148255,337127829
372148255,337127830
372148255,337127831
372148255,337127832
372148255,337127833
372148255,337127835
372148255,337127837
372148255,337127839
372148255,337127840
372148255,337127841
372148255,337127842
372148255,337127844
372148255,337127845
372148255,337127846
372148255,337127847
372148255,337127848
372148255,337127849
372148255,337127856
372148255,337127860
372148255,337127861
372148255,337127862
372148255,337127863
372148255,337127865
372148255,337127871
372148255,337127882
372148255,337127892
372148255,337127902
372148255,337127913
372148255,337127921
372148255,337127930
372148255,337127942
372148255,337127954
372148255,337127964
372148255,337127974
372148255,337127983
372148255,337127992
372148255,337127993
372148255,337127994
372148255,337127995
372148255,337127996
372148255,337127997
372148255,337127998
372148255,337127999
372148255,337128000
372148255,337128001
372148255,337128002
